"id","statusCliente","ipConcentrador","nomeConcentrador","latitudeCliente","longitudeCliente","conexaoInicial","conexaoFinal","tempoConectado","consumoDownload","consumoUpload","motivoDesconexao","popCliente","nomeCliente","enderecoCliente","bairroCliente","cidadeCliente","planoContrato","statusInternet","valorPlano"
d18ea5d2-7abe-4297-9c46-033d871adaaa,true,"10.100.150.6",Concentrador_Canivete,-193.175.314,-400.726.616,2024-05-08 05:30:15.000,,26400,1045085,3812681,NAS-Request,LINHARES C,DEVIN KUHN,,CANIVETE,LINHARES,"500 MB Internet Banda Larga",4,164.9
ffeccae3-43cb-41e2-a9b8-eb447feff191,true,"10.10.0.4",Concentrador_Juerana_B,-190.689.122,-402.013.981,2024-05-02 11:16:34.000,,524400,143682231365,3219738635,"",SOORETAMA C,JAVIER MRAZ,,JUERANA B,SOORETAMA,"10 MB Internet",1,119.9
"5e0074dc-738c-4428-ac28-7059c6709d9b",true,"10.10.0.11",Concentrador_Core,-191.917.945,-40.092.072,2024-04-29 00:25:40.000,,822646,1469772519,96070129,"",SOORETAMA B,CASSANDRA HESSEL,,NOVA CANAA,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"6f39e722-19c6-458b-90d8-951b268fdaa5",true,"10.10.0.11",Concentrador_Core,-192.034.671,-400.954.625,2024-04-06 16:52:58.000,,2750268,676408726833,24838040714,"",SOORETAMA B,GLADYS KOHLER-GOTTLIEB,,ALEGRE,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"557902bd-ea9e-47c8-bf7b-99e8c0813126",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-07 09:24:25.000,,98440,4742629696,415580399,"",SOORETAMA A,LESLIE NIENOW,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
a41cc8ec-fd51-4612-b284-ca1b43042d90,true,"10.10.0.11",Concentrador_Core,-191.865.778,-400.964.737,2024-04-29 00:17:54.000,,822269,16733026771,2489472924,"",SOORETAMA A,VICKIE TOY I,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"96f3987d-f111-4f8a-b8a9-c6b9134dbff2",true,"10.10.0.11",Concentrador_Core,-19.188.736,-40.105.304,2024-05-01 20:34:44.000,,576592,58425223443,913130002,"",SOORETAMA A,RON HERMANN,,SAYONARA,SOORETAMA,"20 MB Internet Fibra",1,59.9
fbcb32c9-28d0-4c9c-86c5-bc3bc0f04331,true,"10.10.0.11",Concentrador_Core,-191.900.973,-401.027.126,2024-04-30 11:06:20.000,,697600,109898083452,3604230526,"",SOORETAMA D,EMILIO BERGNAUM,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"4dbd75b5-fad2-4844-9767-8d55e8241f66",true,"10.10.0.11",Concentrador_Core,-191.900.973,-401.027.126,2024-05-08 01:16:48.000,,41497,2836832101,104764054,"",SOORETAMA D,STEVEN MORISSETTE,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
"669659af-b6f8-4bd3-87de-bf25b4d349f2",true,"10.100.150.6",Concentrador_Canivete,-193.168.655,-400.671.746,2024-05-08 05:30:19.000,,26400,1573051,3945357,NAS-Request,LINHARES D,DOUGLAS CRIST-BERGE,,VILA IZABEL,LINHARES,"60 MB Internet Banda Larga",4,89.9
"8d7f7ab4-3bc0-4645-bd56-8e50657c254f",true,"10.10.0.11",Concentrador_Core,-191.832.105,-401.142.787,2024-05-04 16:01:20.000,,334582,35487506231,2623322472,"",SOORETAMA B,NATALIE CUMMINGS IV,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
"9d5ed485-b66d-4d64-81a8-4ad66700be35",true,"10.10.0.11",Concentrador_Core,-191.866.894,-401.074.332,2024-04-21 19:06:25.000,,1446345,82704674215,5144875581,"",SOORETAMA B,KELLEY BEATTY,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
a6f66698-51bf-444e-9811-f003ebe4174c,true,"10.100.150.6",Concentrador_Canivete,-193.204.993,-400.700.178,2024-05-07 08:52:15.000,,100800,20766613195,1064872566,"",LINHARES C,RICK CUMMERATA,,CANIVETE,LINHARES,"50 MB Internet",1,84.9
c9c7ec08-cf90-4c8e-84a2-5a6c418a37f5,true,"10.100.150.6",Concentrador_Canivete,-193.142.973,-400.704.105,2024-05-07 08:52:07.000,,100801,12315951945,256919035,"",LINHARES C,CLAUDIA REMPEL,,CANIVETE,LINHARES,"50 MB Internet",1,84.9
"0ed9a3fa-16ef-49d6-b3e2-ef37ef1b0421",true,"10.100.150.6",Concentrador_Canivete,-193.140.448,-40.066.012,2024-05-07 08:51:28.000,,100822,1994163122,95125482,"",SOORETAMA D,MATTHEW WILLMS,,CANIVETE,SOORETAMA,"100 MB Internet",1,99.9
dfffc30a-267a-4191-ae4e-9ca07544af31,true,"10.10.0.11",Concentrador_Core,-191.948.671,-401.097.916,2024-05-07 20:24:59.000,,59619,5379201490,242832055,"",SOORETAMA A,LEON MCKENZIE-MULLER,,SAIONARA 2,SOORETAMA,"30 MB Internet Fibra",1,79.9
"9b616419-fca3-4059-abbe-88120ed5e393",true,"10.100.150.6",Concentrador_Canivete,-19.325.456,-400.752.018,2024-05-04 18:37:01.000,,325201,50233828510,2626839963,"",LINHARES B,PATRICK OBERBRUNNER,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
"0315e671-3d9f-4f39-bb23-8cb8e9d45e49",true,"10.10.0.11",Concentrador_Core,-184.394.986,-399.313.518,2024-05-08 09:59:24.000,,10443,451717443,17785746,Lost-Carrier,CONCEICAO DA BARRA C,DAN FADEL,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
d026c049-0fc9-4fca-a9c7-5df02f8e4a26,true,"10.10.0.11",Concentrador_Core,-191.923.761,-401.084.127,2024-04-29 00:21:58.000,,822118,184013190555,14993316698,"",SOORETAMA A,JOHANNA LITTLE,,SAIONARA II,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"42d0d03f-540d-47fe-9d9c-0aaecc1ce01f",true,"10.10.0.11",Concentrador_Core,-191.951.746,-401.014.908,2024-04-26 13:25:34.000,,1034204,42402503274,4115319632,"",SOORETAMA C,MIRIAM PACOCHA,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"7e2bc90f-98f5-41e6-a814-6e00b822abd6",true,"10.100.150.6",Concentrador_Canivete,-193.220.021,-400.716.121,2024-05-07 08:51:27.000,,100823,39185360486,1954698775,"",LINHARES B,MISS ERIN DICKINSON,,CANIVETE,LINHARES,"100 MB Internet",1,99.9
"409c460a-27c5-45c5-b960-5ee85b248963",true,"10.100.150.6",Concentrador_Canivete,-193.155.101,-400.657.685,2024-05-07 08:53:23.000,,100800,5856065175,194957051,"",SOORETAMA D,DAN LINDGREN,,CANIVETE,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"29e33a72-307f-459d-8dea-b0ab8e575a01",true,"10.10.0.11",Concentrador_Core,-191.916.287,-401.117.037,2024-05-06 12:51:23.000,,172644,36349768642,730235113,"",SOORETAMA B,CAROL LESCH,,PARQUE SAO JORGE,SOORETAMA,"100 MB Internet Fibra",1,149.9
"88345c96-a309-48b9-839c-be81a2763212",true,"10.10.0.11",Concentrador_Core,-19.189.993,-401.003.913,2024-04-21 19:01:44.000,,1446656,116776910432,198929016992,"",SOORETAMA B,MR. JOEL KUTCH,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"21fff73c-b075-4ca2-86bd-b30ef1982827",true,"10.10.0.11",Concentrador_Core,-191.902.527,-401.066.536,2024-05-08 05:30:11.000,,26149,408359,3981949,Admin-Reset,SOORETAMA A,JERRY HILPERT PHD,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",4,59.9
"0451b8bf-8461-4b8e-9bda-8a7bcc9f17ba",true,"10.10.0.11",Concentrador_Core,-19.191.867,-40.098.438,2024-05-08 10:19:52.000,,8781,264277,2969661,"",SOORETAMA A,DR. TERRELL BECHTELAR,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",4,79.9
"79dc98bb-7892-4125-8aca-01110c02353c",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-01 21:39:29.000,,573271,48371546528,724257742,"",SOORETAMA C,MARION BORER,,PARQUE SAO JORGE,SOORETAMA,"50 MB Internet Fibra",1,99.9
ca4b1250-0844-4ea5-9918-714167aed65b,true,"10.10.0.11",Concentrador_Core,-191.902.304,-400.976.979,2024-05-08 11:10:25.000,,5791,245951935,32097415,Lost-Carrier,SOORETAMA C,ROSE STAMM,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"76ec17b1-5b6d-483b-afcb-dc8e5ecdf7cb",true,"10.10.0.11",Concentrador_Core,-191.022.584,-401.692.165,2024-05-03 16:25:46.000,,419052,35197187506,2278735488,"",SOORETAMA A,JOHANNA SCHAMBERGER,,NOVA CANAA,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
ad195a4f-50cb-49d8-aaf1-d7ab3f4ff4ed,true,"10.10.0.11",Concentrador_Core,-191.888.831,-401.039.471,2024-05-06 00:43:51.000,,216887,18238146577,1138430648,"",SOORETAMA B,PAM FRITSCH-DIBBERT MD,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"1ecf57fb-b813-49a2-bf60-de83ef1838da",true,"10.10.0.11",Concentrador_Core,-191.891.539,-401.033.608,2024-04-21 19:01:19.000,,1446306,37480616163,1700993314,"",SOORETAMA D,MISS KATHY VANDERVORT,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
b65fdedc-89cb-459f-8e15-5d813528c196,true,"10.100.150.6",Concentrador_Canivete,-19.316.687,-400.657.833,2024-05-07 08:52:21.000,,100800,5698337326,589619836,"",LINHARES D,DAVE KOEPP,,VILA IZABEL,LINHARES,"100 MB Internet Banda Larga",1,89.9
f4a60149-3e4f-4031-aea7-6ecf14099576,true,"10.100.150.6",Concentrador_Canivete,-193.220.549,-400.748.159,2024-05-06 11:47:52.000,,176400,21208278307,703966538,"",LINHARES A,LEIGH BLOCK,,CANIVETE,LINHARES,"100 MB Internet Banda Larga",1,89.9
"3d5ac587-9595-436f-8467-54a8b41d371f",true,"10.100.150.6",Concentrador_Canivete,-193.130.098,-400.688.233,2024-05-07 08:52:12.000,,100800,8561964547,87704426,"",LINHARES B,JENNIE GLOVER SR.,,CANIVETE,LINHARES,"100 MB Internet",1,99.9
"9099fd17-4ebd-4bc4-9de3-cd5104baa336",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-03 14:24:12.000,,426386,53256915680,9768755338,"",SOORETAMA D,KRISTINE TORP,,NOVA CANAA,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"4cd99440-b511-46bb-9cbc-067157f59eaf",true,"10.10.0.11",Concentrador_Core,-191.912.144,-400.937.081,2024-04-29 16:54:44.000,,763062,197067952,48917544,"",SOORETAMA B,DR. WAYNE JONES,,VALE DO SOL,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
c635aad9-64ad-4b30-943d-d88e00a9b998,true,"10.10.0.11",Concentrador_Core,-191.864.787,-401.067.938,2024-05-01 19:13:48.000,,581238,120253467633,3567438679,"",SOORETAMA B,JUDY STIEDEMANN,,SAYONARA,SOORETAMA,"30 MB Internet Fibra",1,79.9
a34933aa-867e-421b-935b-ca9d934bb5d1,true,"10.10.0.11",Concentrador_Core,-19.191.286,-401.025.363,2024-05-08 07:21:44.000,,20272,1241338289,130435035,Lost-Carrier,SOORETAMA D,MR. BILLY EFFERTZ I,,BAIRRO SALVADOR,SOORETAMA,"30 MB Internet Fibra",1,79.9
ea85ad66-460e-46af-8736-8dbed63bda1e,true,"10.10.0.11",Concentrador_Core,-191.899.519,-401.018.575,2024-04-23 20:06:08.000,,1270197,41056217776,2741524996,"",SOORETAMA B,KAREN GOTTLIEB,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"4b92943d-430b-49ee-90f4-ebbe322c9420",true,"10.10.0.11",Concentrador_Core,-191.854.139,-401.058.956,2024-05-06 17:13:46.000,,157422,21586973987,738338794,"",SOORETAMA D,ALYSSA O'KON,,BAIRRO SALVADOR,SOORETAMA,"150 MB Internet Banda Larga",1,94.9
"845ab2b2-75a1-4d93-9d69-e1ec7223447d",true,"10.100.150.6",Concentrador_Canivete,-19.321.783.999.999.900,-400.703.643,2024-05-07 08:52:31.000,,100800,6737855607,699694117,"",LINHARES C,MIKE STEHR,,CANIVETE,LINHARES,"50 MB Internet",1,84.9
"608bd024-3f23-4479-9923-45b452503e3b",true,"10.10.0.11",Concentrador_Core,-191.863.667,-401.062.172,2024-04-29 00:47:21.000,,820888,10451776273,863338428,"",SOORETAMA C,DR. RICKY MILLER,,SAIONARA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
b460b785-b538-4386-b49f-f25c0f0d79aa,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-04 16:01:11.000,,333783,18448913131,896463132,"",SOORETAMA A,GRANT DANIEL,,PARQUE SAO JORGE,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"04a60384-a773-44ba-a79b-82d1df8bc8b6",true,"10.100.150.2",Concentrador_SOO_02,-192.035.566,-400.952.725,2024-05-07 10:38:54.000,,94800,68132445389,12774241327,"",SOORETAMA A,MS. LENA CRONIN,,ALEGRE,SOORETAMA,"100 MB Internet Corporativo",1,950.0
"71873cc3-cfc2-42ca-9d85-5137b08a85ef",true,"10.100.150.6",Concentrador_Canivete,-193.179.733,-400.693.387,2024-05-07 08:52:16.000,,100800,11326126739,581460166,"",LINHARES D,DAMON SCHUMM,,VILA ISABEL,LINHARES,"100 MB Internet",1,99.9
"9bb53571-0b0e-4a63-8678-c0381fba58b5",true,"10.10.0.11",Concentrador_Core,-191.905.323,-401.054.047,2024-04-21 19:02:29.000,,1446881,88865374737,26759807578,"",SOORETAMA C,HECTOR CARTWRIGHT V,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"72434520-be64-418f-814e-715ab7efaf3d",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-07 23:58:01.000,,46440,1274766667,273726191,"",SOORETAMA B,BROOKE JACOBI,,CORREGO JOAO PEDRO,SOORETAMA,"20 MB Internet",1,169.9
f7f8b0ac-1e37-4c0e-8a8d-bbe6ca13d8b9,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-07 17:41:34.000,,69158,8807418314,432405571,"",SOORETAMA D,MARION PADBERG,,CORREGO JOAO PEDRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"272b0fec-c42d-4525-a204-e607a52727a5",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-04 16:02:17.000,,334612,14683761119,472493916,"",SOORETAMA A,JOEL TREUTEL,,SALVADOR,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
a7fe7f83-268b-4bd9-a001-28c658e1fbcf,true,"10.10.0.11",Concentrador_Core,-19.189.205,-40.103.790.999.999.900,2024-04-27 16:22:24.000,,937553,36308852952,996549115,"",SOORETAMA C,DOUGLAS SCHULIST,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"8f1e9859-3880-453d-b49b-17b7180cfd3f",true,"10.10.0.11",Concentrador_Core,-191.881.718,-400.994.549,2024-05-04 16:02:29.000,,334596,15850362723,703728135,"",SOORETAMA C,LONNIE BRAKUS,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
aab2d8d7-550f-461e-982f-4435b09e8f51,true,"10.10.0.11",Concentrador_Core,-192.296.565,-400.926.184,2024-05-06 20:52:21.000,,143814,45901276962,3207219972,"",SOORETAMA A,ANGELICA NOLAN,,CORREGO JOAO PEDRO,SOORETAMA,"10 MB Internet",1,119.9
"3866e522-677e-4080-973c-a90587179cf8",true,"10.10.0.11",Concentrador_Core,-184.320.801,-399.311.879,2024-05-08 09:59:24.000,,9655,66628452,8542298,Lost-Carrier,CONCEICAO DA BARRA B,ELOISE ADAMS,,CONCEICAO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
c234259d-a9ef-4037-a4a4-e7ccda971d82,true,"10.100.150.6",Concentrador_Canivete,-193.169.718,-400.714.435,2024-05-07 08:52:21.000,,100800,10420435907,816312446,"",LINHARES A,TARA DACH,,CANIVETE,LINHARES,"50 MB Internet",1,84.9
dcb78641-5c52-4825-8475-d4d27ccce238,true,"10.100.150.6",Concentrador_Canivete,-193.165.087,-400.727.799,2024-05-07 08:51:50.000,,100800,16317788705,846038448,"",LINHARES A,DELBERT STROMAN,,VILA IZABEL,LINHARES,"100 MB Internet Banda Larga",1,89.9
"350f4f00-1e27-431e-aa13-37b5def3c1e7",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-04 16:02:52.000,,334052,27494127912,1041969374,"",SOORETAMA D,GINGER WISOZK DVM,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
"3c049306-1886-408f-863e-bc8b88985c15",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-08 10:19:27.000,,9278,586833850,21747173,Lost-Carrier,SOORETAMA B,LAURENCE MURRAY,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"495d732e-c43c-42bc-baea-0053208b4b1c",true,"10.10.0.11",Concentrador_Core,-191.886.479,-40.103.936,2024-05-01 19:42:58.000,,580264,10548467495,3678560357,"",SOORETAMA A,BILLY SCHILLER,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"3af98d99-d1cd-497b-af17-1268505d510e",true,"10.10.0.11",Concentrador_Core,-192.070.757,-400.967.548,2024-04-29 15:31:42.000,,767463,44306336165,7156252677,"",SOORETAMA B,KAREN OLSON,,ALEGRE,SOORETAMA,"20 MB Internet Fibra",1,59.9
a0e135a3-e774-4fc5-ad96-a46b1abb32d4,true,"10.100.150.6",Concentrador_Canivete,-193.144.674,-40.068.459,2024-05-07 08:52:20.000,,100800,26722309856,770010116,"",LINHARES A,JON VANDERVORT,,VILA MARIA,LINHARES,"150 MB Internet Banda Larga",1,99.9
"000db742-b767-473f-89d3-27eae0fbaeef",true,"10.10.0.11",Concentrador_Core,-191.905.323,-401.054.047,2024-04-29 00:21:01.000,,822143,57379897725,1678759757,"",SOORETAMA B,ALEXANDRA REINGER,,SAYONARA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"9b1497ed-9937-4f9a-8fbc-79fd7a55690b",true,"10.10.0.11",Concentrador_Core,-19.185.841,-40.106.216,2024-04-29 00:21:22.000,,822506,58813373669,2070423112,"",SOORETAMA C,JORGE BOSCO,,SAYONARA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"432a0701-328e-4f7c-a087-3fcf3a65d0be",true,"10.100.150.6",Concentrador_Canivete,-193.220.549,-400.748.159,2024-05-01 19:20:38.000,,580801,96182482505,6312557667,"",LINHARES A,VIOLET RUNOLFSDOTTIR,,CANIVETE,LINHARES,"50 MB Internet",1,84.9
e0768a14-ea6f-486b-afb7-d50d11be0050,true,"10.100.150.6",Concentrador_Canivete,-193.189.529,-400.689.054,2024-05-01 03:13:27.000,,639601,47726117727,5205459174,"",LINHARES A,MEGAN HIRTHE,,CANIVETE,LINHARES,"100 MB Internet Empresarial",1,210.0
f47e2379-5a07-4c07-bec6-5dced7a7b90c,true,"10.100.150.6",Concentrador_Canivete,-193.220.549,-400.748.159,2024-04-25 06:23:13.000,,1146001,282788427871,10074556441,"",LINHARES D,FRANCISCO JOHNS-METZ,,CANIVETE,LINHARES,"300 MB Internet Banda Larga + IPTV",1,109.9
"8c089b45-6c86-4ec5-8a57-2fb09c61015d",true,"10.10.0.11",Concentrador_Core,-19.188.736,-40.105.304,2024-04-29 00:18:42.000,,823228,12471101915,963508282,"",SOORETAMA D,WILLIE SPORER,,SAYONARA,SOORETAMA,"50 MB Internet Fibra",1,99.9
"4484a806-d05f-464d-85e9-bbb8f9e71f79",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-08 05:27:54.000,,26233,719740471,25140341,Lost-Carrier,SOORETAMA B,ARMANDO WATERS,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
e9ff2125-feb5-41f9-ba01-0e2de4b56a0c,true,"10.10.0.11",Concentrador_Core,-191.903.766,-401.060.632,2024-05-07 13:44:11.000,,83592,6714623276,313719633,"",SOORETAMA D,MARCO CRONIN,,SAYONARA,SOORETAMA,"20 MB Internet Fibra",1,59.9
d677823d-a6ad-42d7-ad7c-19d4e6b2724b,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-29 00:19:54.000,,822408,16056800512,913894792,"",SOORETAMA D,DR. BRYAN LOCKMAN,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",5,109.9
"99e53bf4-3a45-4fd6-b542-da65e61b1729",true,"10.10.0.11",Concentrador_Core,-191.921.749,-400.925.059,2024-04-29 00:24:28.000,,822270,79194781545,6245380293,"",SOORETAMA B,ANDY RAU DVM,,NOVA CANAA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
a6651e38-917f-4ed4-84be-22ef1577f4ea,true,"10.10.0.11",Concentrador_Core,-191.866.849,-401.111.057,2024-05-04 16:00:45.000,,334210,3754027390,597286733,"",SOORETAMA C,MARION CONNELLY DDS,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
"9506a6be-92d0-42f1-ae8c-15af036e1f27",true,"10.10.0.11",Concentrador_Core,-191.879.222,-4.009.914,2024-04-29 00:19:37.000,,822048,43407846468,2495165797,"",SOORETAMA A,MR. WILLIS LUBOWITZ,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
f7766bb5-935f-4188-a0e7-7b4df0121516,true,"10.10.0.11",Concentrador_Core,-191.885.874,-401.059.598,2024-05-08 00:16:18.000,,44893,1032670252,31653186,"",SOORETAMA B,EDGAR HELLER,,SAYONARA,SOORETAMA,"20 MB Internet Fibra",1,59.9
"0b540ff3-18bb-4240-b2a9-603e73694ced",true,"10.10.0.11",Concentrador_Core,-191.893.666,-401.045.262,2024-04-29 00:19:27.000,,823114,24862033472,3672251004,"",SOORETAMA C,ARCHIE HARVEY SR.,,SAYONARA,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"47e1cfd0-e7b1-4d24-afdb-2e4566a7dd1d",true,"10.10.0.11",Concentrador_Core,-191.877.012,-401.084.995,2024-04-29 00:19:56.000,,823036,11881394531,549875312,"",SOORETAMA C,KRISTEN KUB,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"335885a9-4442-47f6-a21e-06736bf8877d",true,"10.10.0.11",Concentrador_Core,-191.878.114,-400.981.426,2024-05-07 20:53:42.000,,57904,588442593,18459795,"",SOORETAMA A,BRETT KOZEY,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"1cbe6814-5c58-4b98-8506-44c7c1d2bbd3",true,"10.10.0.11",Concentrador_Core,-191.887.806,-401.076.474,2024-05-07 20:09:27.000,,60459,19272547364,413472203,"",SOORETAMA A,MALCOLM REINGER SR.,,CENTRO,SOORETAMA,"30 MB Internet Fibra",1,79.9
d78489ed-6944-4e56-83fd-1a1a0eca5e54,true,"10.100.150.6",Concentrador_Canivete,-193.175.889,-400.664.977,2024-05-07 08:51:59.000,,100801,4637157860,145693624,"",LINHARES B,ANGELICA WILL,,CANIVETE,LINHARES,"100 MB Internet",1,99.9
d2ace5d8-72eb-4fef-a017-5aec929b2c02,true,"10.10.0.11",Concentrador_Core,-184.320.368,-399.241.006,2024-05-08 09:59:14.000,,10526,3473591,1709811,Lost-Carrier,CONCEICAO DA BARRA B,MALCOLM SCHMITT,,SANTA RITA,CONCEICAO DA BARRA,"100 MB Internet Banda Larga",1,84.9
fc4eeadd-cb9e-4999-8c2a-49bfb04928b7,true,"10.10.0.11",Concentrador_Core,-19.193.577,-400.960.034,2024-05-04 16:03:32.000,,334433,21921607068,1016939113,"",SOORETAMA D,MR. GLEN TILLMAN,,SALVADOR,SOORETAMA,"30 MB Internet Fibra",1,79.9
"32f0393b-0079-444a-b5a1-28ca37da8170",true,"10.10.0.11",Concentrador_Core,-191.877.944,-400.983.857,2024-04-29 00:19:28.000,,823099,217156289454,36068023987,"",SOORETAMA B,FREDDIE SHANAHAN-PROSACCO,,CENTRO,SOORETAMA,"30 MB Internet Fibra",1,79.9
"1b304b08-4e44-4c2e-b4db-20c9b12ec47a",true,"10.10.0.11",Concentrador_Core,-191.911.035,-40.111.475,2024-05-04 16:02:39.000,,333666,3183949137,187721425,"",SOORETAMA A,THEODORE O'CONNELL,,PARQUE SAO JORGE,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
fd74f747-188d-4807-9a3b-6d206a7277af,true,"10.10.0.11",Concentrador_Core,-191.900.777,-401.046.934,2024-04-30 10:14:47.000,,700635,56347131179,2848548351,"",SOORETAMA B,LUKE O'CONNELL,,SAYONARA 1,SOORETAMA,"30 MB Internet Fibra",1,79.9
"0781e1d0-e439-470d-b8e6-87e0bae20b1d",true,"10.100.150.6",Concentrador_Canivete,-193.130.098,-400.688.233,2024-05-07 08:52:08.000,,100800,7350548122,655379113,"",LINHARES D,ARCHIE CARTWRIGHT,,CANIVETE,LINHARES,"100 MB Internet",1,99.9
"64be6718-8e31-482e-82d3-1f3517ac0f53",true,"10.10.0.11",Concentrador_Core,-191.938.178,-401.098.979,2024-04-29 00:21:03.000,,822059,1892233036,62628494,"",SOORETAMA C,CASEY BAILEY III,,SAYONARA 2,SOORETAMA,"20 MB Internet Fibra",1,59.9
"4113b196-88a6-4a5e-b54e-f711986f66ad",true,"10.10.0.11",Concentrador_Core,-191.934.801,-4.011.425,2024-05-04 16:02:16.000,,333732,11226772082,1041696145,"",SOORETAMA D,EARL BLOCK,,BAIRRO BIONATIVA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"74f7e67d-ae25-4deb-8f6a-276d58e1e609",true,"10.10.0.11",Concentrador_Core,-191.992.924,-40.094.769,2024-04-29 17:45:46.000,,759929,60205348945,4191998392,"",SOORETAMA A,PRISCILLA DOYLE,,ALEGRE,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"000e650a-4000-4b73-9d33-14cb3d42d30e",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-04 17:51:09.000,,327066,18222937076,1653448369,"",SOORETAMA A,MR. EMILIO FRITSCH,,VALE DO SOL,SOORETAMA,"20 MB Internet Fibra",1,59.9
"698e9663-66aa-435c-a996-22ccdc984dc2",true,"10.10.0.11",Concentrador_Core,-191.883.738,-401.068.949,2024-05-04 16:02:15.000,,334080,11740785302,493720056,"",SOORETAMA D,TOMAS BERGSTROM,,SAYONARA,SOORETAMA,"20 MB Internet Fibra",1,59.9
"3c7b975a-4b8f-4713-871e-ee87036b1827",true,"10.10.0.11",Concentrador_Core,-191.921.922,-400.934.397,2024-04-29 00:24:37.000,,821934,36898215991,2608891605,"",SOORETAMA A,JEANNETTE ZBONCAK,,NOVA CANAA,SOORETAMA,"20 MB Internet Fibra",1,59.9
b5542377-ffa7-451e-b876-ffed22bd1f71,true,"10.100.150.62",Concentrador_Giganet,-190.983.721,-401.862.129,2024-04-29 00:18:12.000,,823200,60571737312,3415340627,"",SOORETAMA D,DR. MONICA SHIELDS,,INTERIO,SOORETAMA,"10 MB Internet",1,119.9
